price,rooms,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
800,1,1,0,45,2,1,17.7778
750,2,1,1,50,2,2,15.0
800,1,1,0,36,2,8,22.2222
685,1,0,0,60,3,0,11.4167
750,2,0,0,50,2,8,15.0
1250,3,1,0,92,2,1,13.587
1000,2,1,0,73,2,6,13.6986
1325,3,1,1,106,2,6,12.5
1100,1,1,0,55,0,9,20.0
1200,2,1,0,72,0,1,16.6667
800,3,1,0,64,2,1,12.5
1440,4,1,1,136,2,1,10.5882
1100,3,1,1,125,2,1,8.8
895,2,0,1,63,1,0,14.2063
1100,4,1,0,136,2,7,8.08823
1700,3,1,0,90,2,9,18.8889
750,1,1,1,42,2,9,17.8571
2700,4,1,0,170,2,9,15.8824
1220,3,1,0,99,2,9,12.3232
700,1,0,0,100,2,6,7.0
995,3,0,1,110,2,8,9.04545
1000,3,1,0,65,2,4,15.3846
850,2,1,0,58,0,1,14.6552
995,3,0,1,109,2,8,9.12844
750,3,0,0,60,2,2,12.5
865,1,1,0,60,2,7,14.4167
900,1,1,0,46,2,1,19.5652
1000,4,1,0,100,2,2,10.0
1250,2,0,0,65,2,2,19.2308
990,3,0,0,75,2,9,13.2
1400,4,1,0,124,2,8,11.2903
800,2,1,0,65,2,1,12.3077
950,2,1,0,56,2,1,16.9643
997,2,1,0,70,2,1,14.2429
890,3,1,0,50,2,4,17.8
960,3,1,0,76,2,7,12.6316
960,3,1,0,90,2,7,10.6667
775,3,1,0,65,2,1,11.9231
900,1,1,0,46,2,1,19.5652
1400,3,1,0,75,2,1,18.6667
950,3,1,0,80,2,1,11.875
1450,4,1,0,120,2,9,12.0833
1750,3,1,1,105,2,7,16.6667
1900,2,1,0,153,2,1,12.4183
750,1,1,0,42,2,9,17.8571
833,1,1,0,37,2,0,22.5135
850,2,1,0,47,2,9,18.0851
900,2,0,0,72,2,0,12.5
1050,1,0,0,50,0,2,21.0
800,2,0,0,50,2,9,16.0
780,2,0,0,50,2,2,15.6
790,3,1,0,59,2,7,13.3898
990,2,1,0,70,2,2,14.1429
850,3,1,1,78,2,6,10.8974
1100,3,1,0,80,2,1,13.75
790,2,0,0,65,2,2,12.1538
970,3,1,0,80,2,1,12.125
600,1,0,0,30,2,2,20.0
800,2,1,0,50,2,1,16.0
1100,0,0,0,75,2,9,14.6667
925,4,1,0,80,2,8,11.5625
1500,5,1,0,165,2,1,9.09091
1500,4,0,0,128,2,9,11.7188
850,3,1,0,72,2,7,11.8056
995,2,1,0,50,2,7,19.9
900,3,1,0,54,2,7,16.6667
980,1,0,1,90,2,2,10.8889
750,2,0,0,30,2,0,25.0
950,3,1,0,100,2,8,9.5
850,2,0,0,60,2,0,14.1667
825,2,0,0,47,2,8,17.5532
750,1,1,0,50,2,7,15.0
550,0,1,0,25,1,1,22.0
1550,2,1,0,116,2,9,13.3621
890,3,1,0,70,2,1,12.7143
800,2,1,0,70,2,1,11.4286
900,3,1,0,75,2,8,12.0
1500,2,1,1,70,2,7,21.4286
1100,3,1,1,90,2,7,12.2222
900,4,1,0,80,2,7,11.25
1500,2,1,1,85,0,7,17.6471
1100,1,1,0,50,0,7,22.0
1150,2,1,0,73,2,9,15.7534
1100,2,0,0,70,2,7,15.7143
1000,4,1,0,134,2,9,7.46269
3750,2,1,1,105,0,9,35.7143
2950,3,1,0,150,2,9,19.6667
850,2,0,1,46,2,1,18.4783
750,3,0,0,47,2,8,15.9574
1100,3,1,0,100,2,4,11.0
990,2,0,1,50,1,8,19.8
1600,3,0,0,91,2,8,17.5824
1300,2,1,0,87,2,8,14.9425
1100,2,0,0,47,2,8,23.4043
850,2,0,0,60,2,8,14.1667
1150,3,1,0,90,2,8,12.7778
1550,4,1,1,135,2,8,11.4815
1250,2,0,0,76,2,8,16.4474
1050,2,0,0,42,2,8,25.0
975,1,0,0,70,2,8,13.9286
1250,2,0,1,106,2,8,11.7925
1400,2,1,0,99,2,1,14.1414
1800,4,0,0,128,2,1,14.0625
1400,2,0,0,80,2,1,17.5
3300,2,1,0,133,2,1,24.812
1275,3,1,1,81,2,1,15.7407
2250,2,1,0,110,2,1,20.4545
1450,3,1,0,84,0,1,17.2619
1200,2,1,0,95,2,1,12.6316
1300,4,1,1,110,2,1,11.8182
4000,4,1,1,170,2,1,23.5294
1800,3,1,0,115,2,1,15.6522
2450,0,1,1,150,1,1,16.3333
8700,3,1,1,165,2,1,52.7273
1700,3,1,0,144,2,1,11.8056
1450,4,0,0,128,0,1,11.3281
2500,2,1,0,105,0,1,23.8095
1900,2,1,0,85,2,1,22.3529
2200,3,1,0,100,0,1,22.0
1750,2,1,0,115,2,1,15.2174
2500,3,1,1,100,2,1,25.0
1290,4,1,1,100,2,1,12.9
1500,2,1,0,62,0,1,24.1935
1250,2,1,1,76,2,1,16.4474
1250,4,1,0,81,2,1,15.4321
1900,2,1,0,100,2,1,19.0
2100,3,1,1,85,2,1,24.7059
3180,3,1,0,220,2,1,14.4545
1600,3,1,1,80,2,1,20.0
4200,5,1,1,265,2,1,15.8491
1750,3,1,1,100,1,1,17.5
1241,2,1,0,95,2,1,13.0632
1650,3,1,0,105,2,1,15.7143
1750,2,1,1,65,1,1,26.9231
1200,1,1,0,53,0,1,22.6415
1450,2,0,0,70,2,1,20.7143
2100,4,1,0,116,0,1,18.1034
1320,3,1,0,102,2,1,12.9412
1200,2,1,0,55,2,1,21.8182
1300,3,1,0,105,2,1,12.381
2000,6,1,1,174,2,1,11.4943
1400,1,1,1,56,1,1,25.0
1900,3,1,0,90,2,1,21.1111
1450,2,1,0,85,2,1,17.0588
2970,5,1,0,246,2,1,12.0732
1200,2,1,0,65,2,1,18.4615
4000,4,1,1,170,2,1,23.5294
1350,3,1,1,100,2,1,13.5
1272,1,1,0,67,0,1,18.9851
1185,2,0,0,75,2,1,15.8
1900,5,1,0,139,0,1,13.6691
1500,2,1,1,60,0,1,25.0
1297,3,1,0,100,2,1,12.97
1700,1,1,1,80,1,1,21.25
1500,5,1,0,175,2,1,8.57143
1290,3,1,1,85,1,1,15.1765
1210,2,1,0,75,2,1,16.1333
1300,2,1,1,60,0,1,21.6667
2400,1,1,1,67,0,1,35.8209
2000,2,1,0,70,0,1,28.5714
3500,2,1,1,100,1,1,35.0
2200,3,1,0,90,2,1,24.4444
1500,3,1,0,80,2,1,18.75
1633,3,1,0,130,2,1,12.5615
1900,2,1,1,65,2,1,29.2308
3100,1,1,1,50,0,1,62.0
2800,5,1,0,200,2,1,14.0
1157,3,1,0,80,2,1,14.4625
1500,3,1,0,80,2,1,18.75
600,2,0,0,42,0,0,14.2857
4000,6,1,1,228,0,1,17.5439
4600,5,0,1,250,2,1,18.4
1500,3,1,0,100,2,1,15.0
1400,3,1,0,110,2,1,12.7273
2950,4,1,1,180,2,1,16.3889
3900,3,1,1,160,2,1,24.375
1200,3,1,0,76,2,1,15.7895
3300,4,0,0,200,2,1,16.5
1420,4,1,0,142,2,1,10.0
3500,6,1,0,240,2,1,14.5833
6500,5,1,1,234,0,1,27.7778
1700,3,1,0,80,2,1,21.25
3800,5,1,1,150,0,1,25.3333
1700,2,1,0,100,2,1,17.0
1850,3,1,0,110,2,1,16.8182
2200,2,1,0,121,0,1,18.1818
2200,2,1,0,110,2,1,20.0
3000,4,1,1,112,2,1,26.7857
1750,2,1,0,75,2,1,23.3333
3500,0,1,1,260,0,1,13.4615
1500,2,0,0,90,2,1,16.6667
1400,2,1,0,120,2,1,11.6667
1800,1,1,0,130,2,1,13.8462
4000,6,1,1,220,2,1,18.1818
2900,3,0,0,120,2,1,24.1667
1350,3,1,0,81,2,1,16.6667
1750,3,1,1,115,2,1,15.2174
5500,4,1,1,252,1,1,21.8254
2750,3,1,0,203,2,1,13.5468
1590,5,1,1,135,2,1,11.7778
1950,2,1,1,85,0,1,22.9412
1100,2,0,1,35,2,1,31.4286
2300,3,1,0,130,2,1,17.6923
4400,2,1,0,75,2,1,58.6667
1800,2,1,0,92,0,1,19.5652
1500,2,0,0,45,0,1,33.3333
1750,4,1,0,137,2,1,12.7737
1250,3,1,0,115,2,1,10.8696
1050,3,1,0,92,2,1,11.413
1100,1,0,0,52,2,0,21.1538
900,2,1,0,46,2,1,19.5652
1000,1,1,0,29,2,0,34.4828
1100,1,1,0,40,2,0,27.5
1100,2,1,0,46,2,0,23.913
680,1,1,0,44,2,1,15.4545
1000,2,0,0,50,2,0,20.0
700,2,0,0,50,0,0,14.0
800,3,1,0,91,2,2,8.79121
590,1,1,0,30,2,0,19.6667
900,3,1,0,80,2,1,11.25
775,3,0,0,60,2,2,12.9167
700,2,1,0,57,2,8,12.2807
1100,1,1,1,84,2,1,13.0952
950,3,1,0,77,2,4,12.3377
1150,2,0,0,60,2,1,19.1667
815,3,0,0,60,2,8,13.5833
600,2,0,0,31,2,0,19.3548
600,1,0,0,31,2,0,19.3548
800,3,1,0,70,2,1,11.4286
1550,2,1,1,109,2,7,14.2202
1250,1,1,1,85,2,9,14.7059
2250,5,1,1,189,2,1,11.9048
1150,2,1,0,70,2,0,16.4286
1870,3,1,0,130,2,1,14.3846
1350,3,1,0,105,2,1,12.8571
750,2,0,1,60,2,8,12.5
840,2,1,0,50,0,4,16.8
900,1,0,0,40,2,1,22.5
790,3,1,0,65,2,3,12.1538
800,1,0,0,60,2,2,13.3333
700,3,0,1,51,2,8,13.7255
685,3,0,0,80,2,3,8.5625
1000,1,1,0,30,2,9,33.3333
800,1,1,0,45,2,0,17.7778
600,0,0,0,58,2,5,10.3448
900,1,1,0,65,2,9,13.8462
800,3,0,0,50,2,7,16.0
950,3,1,0,75,2,2,12.6667
750,2,0,0,45,2,4,16.6667
800,2,1,0,55,2,8,14.5455
827,3,1,1,66,2,8,12.5303
790,1,1,1,30,2,9,26.3333
950,2,0,1,62,1,2,15.3226
840,3,1,0,60,2,7,14.0
600,1,0,0,30,2,0,20.0
575,1,0,0,37,2,6,15.5405
1200,3,0,0,85,2,7,14.1176
800,1,0,1,38,2,0,21.0526
800,3,1,0,70,2,2,11.4286
695,0,1,0,50,3,2,13.9
650,2,0,0,48,2,5,13.5417
1764,3,1,1,78,2,1,22.6154
1150,3,1,0,98,2,1,11.7347
1900,4,1,1,153,2,4,12.4183
3500,5,1,1,343,2,4,10.2041
3200,3,1,1,133,2,1,24.0602
1300,2,1,0,63,2,7,20.6349
3000,2,1,1,117,2,1,25.641
1800,4,1,0,100,2,7,18.0
1750,1,1,1,75,1,1,23.3333
850,1,0,0,46,1,8,18.4783
800,3,1,0,79,2,3,10.1266
1000,4,1,0,114,2,5,8.77193
900,2,0,0,58,2,2,15.5172
995,4,1,0,82,2,3,12.1341
640,1,0,1,38,2,7,16.8421
725,3,0,1,50,2,8,14.5
850,3,1,0,69,2,7,12.3188
900,2,0,0,61,2,9,14.7541
700,1,1,0,46,2,9,15.2174
795,3,1,0,72,2,4,11.0417
850,3,1,0,76,2,8,11.1842
490,0,1,0,36,2,1,13.6111
900,2,0,1,54,1,2,16.6667
2000,5,1,0,190,2,9,10.5263
1200,2,0,0,80,2,0,15.0
750,2,0,0,54,2,6,13.8889
750,3,0,1,61,1,5,12.2951
900,3,1,1,79,2,6,11.3924
650,1,1,0,30,2,8,21.6667
1050,3,1,0,95,2,1,11.0526
775,2,0,0,60,2,5,12.9167
1250,2,1,0,151,0,7,8.27815
870,1,0,0,51,2,0,17.0588
1640,4,1,0,136,2,2,12.0588
790,3,1,0,76,2,3,10.3947
880,3,1,0,60,2,7,14.6667
1700,3,1,0,149,2,9,11.4094
1300,3,1,0,90,2,1,14.4444
1050,4,1,0,101,2,0,10.396
929,3,1,0,60,2,1,15.4833
1150,3,1,0,72,2,7,15.9722
1100,1,0,1,60,1,2,18.3333
1100,3,1,0,100,2,6,11.0
1160,3,0,0,80,2,9,14.5
975,1,0,0,50,2,9,19.5
950,3,1,1,65,2,0,14.6154
850,2,0,0,50,2,8,17.0
2550,4,1,1,210,2,9,12.1429
625,1,1,0,25,1,1,25.0
950,2,1,0,44,2,1,21.5909
650,1,1,0,40,0,2,16.25
990,3,1,0,106,2,9,9.33962
795,2,0,0,50,2,0,15.9
940,2,1,1,50,2,9,18.8
742,1,1,0,56,2,0,13.25
750,3,0,0,58,2,4,12.931
900,2,1,1,65,2,8,13.8462
2700,3,1,0,85,2,9,31.7647
2200,2,1,0,65,2,9,33.8462
2000,2,1,0,65,2,9,30.7692
1070,2,1,0,81,2,1,13.2099
950,2,1,0,55,2,4,17.2727
1700,2,1,0,85,2,9,20.0
990,2,1,0,87,2,0,11.3793
380,1,1,0,10,3,7,38.0
2800,3,1,1,125,2,9,22.4
2800,3,1,1,125,2,9,22.4
945,3,1,1,75,2,7,12.6
790,3,0,0,85,2,8,9.29412
1529,3,1,1,149,2,4,10.2617
720,2,1,0,52,2,6,13.8462
1350,4,1,0,110,2,9,12.2727
890,4,1,1,92,2,6,9.67391
875,1,1,0,50,2,9,17.5
1300,3,0,0,70,2,1,18.5714
900,3,1,0,80,2,1,11.25
1700,3,1,0,90,2,7,18.8889
900,2,1,0,80,2,7,11.25
850,1,1,1,50,2,9,17.0
900,2,0,0,90,2,9,10.0
970,3,1,0,80,2,4,12.125
800,3,0,0,87,2,9,9.1954
1060,0,1,0,80,2,1,13.25
890,2,1,0,75,2,1,11.8667
890,3,1,0,80,2,7,11.125
900,3,0,0,72,2,9,12.5
980,4,1,0,100,2,4,9.8
960,3,1,0,88,2,8,10.9091
730,3,1,0,77,2,7,9.48052
920,2,1,1,58,2,2,15.8621
1550,3,1,0,129,2,9,12.0155
850,2,1,0,55,2,1,15.4545
790,3,1,0,55,2,1,14.3636
900,3,0,0,61,2,4,14.7541
1800,5,1,0,115,2,2,15.6522
825,1,0,0,44,2,9,18.75
1195,2,1,0,63,2,1,18.9683
1050,4,1,0,110,2,8,9.54545
880,3,1,0,68,2,7,12.9412
900,2,1,1,54,2,8,16.6667
1520,4,1,0,120,2,4,12.6667
840,1,1,0,55,2,4,15.2727
1300,2,1,0,100,2,1,13.0
3900,3,1,1,120,2,7,32.5
1245,3,1,0,95,2,8,13.1053
1000,4,1,0,80,2,4,12.5
1050,2,0,0,55,2,4,19.0909
1200,1,1,0,40,0,1,30.0
2505,1,0,0,90,0,7,27.8333
1260,1,0,0,52,0,0,24.2308
1217,1,0,0,40,0,0,30.425
1185,2,0,0,48,2,7,24.6875
650,1,1,0,30,3,7,21.6667
815,4,0,0,60,2,7,13.5833
2700,4,1,0,85,2,9,31.7647
2000,2,1,0,65,1,9,30.7692
2400,3,1,0,85,1,9,28.2353
4500,3,0,0,105,2,1,42.8571
2000,2,1,0,70,2,9,28.5714
800,2,1,1,70,2,0,11.4286
4500,3,1,0,105,2,1,42.8571
4500,3,1,1,85,2,1,52.9412
4500,4,1,0,180,2,9,25.0
1400,2,1,0,80,1,9,17.5
2400,3,1,0,140,2,9,17.1429
2300,3,1,0,140,2,9,16.4286
850,2,1,0,55,2,9,15.4545
1150,2,1,0,68,2,9,16.9118
895,2,1,0,79,2,7,11.3291
2100,5,0,0,217,2,9,9.67742
900,1,0,0,60,2,0,15.0
1000,3,1,1,96,2,7,10.4167
1300,2,1,0,60,2,2,21.6667
1200,2,1,1,86,2,1,13.9535
950,1,1,0,43,2,0,22.093
2050,4,1,0,155,2,9,13.2258
775,1,1,0,43,2,2,18.0233
1350,2,1,1,60,2,2,22.5
1275,4,1,1,94,2,4,13.5638
1000,4,0,0,80,2,2,12.5
900,3,1,0,72,2,2,12.5
950,3,1,0,98,2,1,9.69388
1600,3,1,0,85,2,1,18.8235
1540,2,1,1,80,2,4,19.25
1000,3,1,1,90,2,7,11.1111
1400,2,1,0,80,2,9,17.5
975,1,1,0,41,2,0,23.7805
3200,3,1,0,85,2,9,37.6471
2700,4,1,0,85,2,9,31.7647
2000,2,1,0,65,2,9,30.7692
2800,1,1,0,75,2,2,37.3333
675,2,1,0,43,2,7,15.6977
3200,3,1,0,85,2,9,37.6471
2210,3,1,0,92,2,7,24.0217
3400,5,1,0,220,0,9,15.4545
1600,2,1,0,50,0,0,32.0
2300,3,1,0,132,2,9,17.4242
850,3,0,0,86,2,1,9.88372
5000,4,1,1,220,2,9,22.7273
625,1,1,0,35,2,2,17.8571
1410,2,1,0,55,2,7,25.6364
2100,3,1,0,92,2,7,22.8261
1936,1,1,0,69,0,7,28.058
850,2,0,0,78,2,9,10.8974
840,2,0,0,58,2,2,14.4828
2500,2,1,0,110,2,1,22.7273
2400,5,1,0,225,1,4,10.6667
1200,3,1,0,84,2,2,14.2857
950,3,1,0,87,2,7,10.9195
890,2,1,0,55,2,1,16.1818
1100,3,1,0,90,2,0,12.2222
1150,3,1,0,100,1,8,11.5
2300,2,1,0,62,0,7,37.0968
1500,3,1,1,92,1,0,16.3043
1750,3,1,0,147,2,0,11.9048
925,2,0,0,80,2,2,11.5625
1110,2,1,0,60,2,1,18.5
1181,2,0,0,67,2,1,17.6269
595,2,0,0,45,2,5,13.2222
600,1,0,0,58,2,0,10.3448
1345,1,1,1,60,2,9,22.4167
900,3,1,0,82,2,9,10.9756
1050,2,0,0,65,2,0,16.1538
900,3,1,0,62,2,9,14.5161
900,2,1,0,72,2,1,12.5
1060,3,1,0,82,2,9,12.9268
680,1,0,0,36,0,0,18.8889
1050,4,1,1,88,2,1,11.9318
3600,4,1,1,165,2,9,21.8182
975,2,1,0,64,2,8,15.2344
1190,4,1,0,100,2,7,11.9
3200,4,1,1,225,2,4,14.2222
1300,1,1,0,55,2,1,23.6364
825,2,0,0,55,2,1,15.0
1300,2,1,1,85,2,1,15.2941
836,3,1,0,48,2,6,17.4167
650,3,0,0,59,2,3,11.0169
1350,1,1,0,70,2,1,19.2857
990,3,1,0,75,2,2,13.2
1100,3,0,0,73,2,6,15.0685
900,3,1,1,71,2,7,12.6761
700,2,0,0,40,2,8,17.5
3800,5,1,0,201,2,2,18.9055
1150,4,1,0,115,2,1,10.0
850,2,0,0,60,2,0,14.1667
850,2,0,0,56,2,0,15.1786
650,1,0,0,35,2,0,18.5714
950,2,1,0,60,2,0,15.8333
1100,2,0,0,60,2,0,18.3333
875,3,0,0,64,2,2,13.6719
830,3,1,0,70,2,7,11.8571
760,3,0,0,70,2,0,10.8571
930,2,1,0,75,2,0,12.4
1150,2,1,0,80,2,9,14.375
1080,3,1,0,80,2,2,13.5
925,3,1,0,90,2,8,10.2778
1400,4,1,0,120,2,1,11.6667
1450,4,1,0,140,2,2,10.3571
1750,5,1,0,140,2,9,12.5
1300,2,1,1,100,2,1,13.0
800,3,1,0,72,2,8,11.1111
3300,4,1,1,150,2,9,22.0
1300,2,1,1,55,2,2,23.6364
3000,4,1,0,200,1,1,15.0
850,3,1,1,80,2,0,10.625
800,3,1,0,65,2,1,12.3077
725,3,1,0,59,2,1,12.2881
1150,4,1,0,90,2,1,12.7778
2800,3,1,1,194,2,7,14.433
1050,2,0,0,55,0,4,19.0909
1590,2,1,0,100,2,1,15.9
1450,1,1,0,65,2,1,22.3077
800,1,1,0,50,2,1,16.0
1275,2,0,1,60,2,8,21.25
1200,1,1,0,60,2,8,20.0
1350,2,1,1,60,2,8,22.5
800,2,0,0,55,2,0,14.5455
1400,4,1,1,80,2,9,17.5
875,2,1,0,80,2,6,10.9375
950,4,0,1,120,2,1,7.91667
800,3,1,0,75,2,5,10.6667
950,3,1,0,100,2,3,9.5
720,1,0,0,30,2,0,24.0
800,3,1,1,61,2,3,13.1148
1200,3,1,0,120,2,8,10.0
700,3,0,0,76,2,3,9.21053
850,2,0,0,66,2,3,12.8788
550,2,0,0,35,0,0,15.7143
750,2,0,1,52,2,6,14.4231
1500,5,1,1,140,2,6,10.7143
968,1,0,0,43,0,0,22.5116
6213,3,0,0,120,0,7,51.775
1702,2,0,0,65,0,1,26.1846
1670,1,0,0,50,0,0,33.4
2600,2,0,0,95,0,0,27.3684
850,3,0,0,70,2,6,12.1429
1150,2,0,0,70,2,9,16.4286
1100,3,1,0,75,2,1,14.6667
950,2,1,0,76,2,1,12.5
850,2,1,1,55,2,1,15.4545
1300,4,1,0,97,2,4,13.4021
1090,2,1,0,62,2,9,17.5806
740,1,1,1,29,1,9,25.5172
875,2,1,0,60,2,1,14.5833
3375,5,1,0,296,1,9,11.402
1150,4,1,1,81,1,3,14.1975
1300,2,1,0,80,0,0,16.25
900,3,1,0,75,2,1,12.0
800,1,1,0,45,2,1,17.7778
825,1,0,1,44,2,2,18.75
850,0,0,0,54,0,0,15.7407
750,2,1,0,50,2,2,15.0
1256,3,1,1,95,2,2,13.2211
1350,4,1,0,120,2,1,11.25
750,3,1,0,71,2,2,10.5634
850,3,1,0,66,2,7,12.8788
700,2,0,0,57,2,5,12.2807
950,2,1,0,65,2,4,14.6154
1218,4,1,0,105,2,2,11.6
1300,2,0,1,70,2,9,18.5714
1400,2,1,0,76,2,9,18.4211
2200,3,1,0,131,2,9,16.7939
930,1,0,0,65,2,2,14.3077
800,1,1,0,50,2,2,16.0
1150,4,1,0,90,2,1,12.7778
600,1,0,0,30,2,0,20.0
840,2,0,0,60,2,2,14.0
950,3,1,1,101,2,1,9.40594
950,3,0,0,91,2,8,10.4396
550,1,0,0,35,3,8,15.7143
900,3,1,1,90,2,1,10.0
950,2,1,0,76,2,2,12.5
1150,4,1,0,90,2,1,12.7778
850,2,1,0,75,2,1,11.3333
725,0,1,0,40,0,1,18.125
1350,2,1,1,60,1,9,22.5
650,1,0,0,57,2,9,11.4035
550,1,1,0,37,0,6,14.8649
950,2,0,0,63,2,4,15.0794
850,3,1,0,62,2,8,13.7097
890,3,1,0,64,2,8,13.9062
800,3,0,0,64,2,8,12.5
900,2,0,0,76,2,8,11.8421
600,1,0,0,44,2,9,13.6364
1350,4,0,0,90,2,4,15.0
950,4,1,0,74,2,1,12.8378
850,1,0,0,43,2,0,19.7674
1152,3,0,0,70,2,1,16.4571
890,3,1,0,67,2,1,13.2836
604,1,0,0,22,2,9,27.4545
800,3,0,0,50,2,8,16.0
950,4,0,0,66,2,2,14.3939
800,3,1,0,80,2,7,10.0
1950,1,0,1,176,2,0,11.0795
900,3,1,1,75,2,0,12.0
875,3,0,1,71,2,2,12.3239
677,3,0,0,50,2,3,13.54
940,2,1,0,66,0,8,14.2424
1230,2,1,1,79,2,1,15.5696
950,1,1,0,45,2,9,21.1111
1343,3,1,1,86,2,1,15.6163
1250,3,1,0,115,2,1,10.8696
1650,3,1,0,140,0,1,11.7857
710,2,1,0,50,2,7,14.2
1100,3,1,1,80,2,9,13.75
1050,2,0,0,80,2,8,13.125
875,3,1,1,70,2,4,12.5
825,3,0,1,65,2,3,12.6923
760,1,0,0,45,2,0,16.8889
1400,2,1,0,81,2,1,17.284
600,1,0,0,30,2,0,20.0
1075,3,1,0,70,2,1,15.3571
2900,3,1,0,148,2,9,19.5946
675,1,1,1,23,3,1,29.3478
1300,2,1,1,90,2,3,14.4444
750,2,1,0,51,2,8,14.7059
850,2,0,0,60,2,0,14.1667
995,1,1,0,50,2,9,19.9
725,0,1,0,40,0,1,18.125
1550,2,1,0,90,2,1,17.2222
2100,4,1,1,172,2,9,12.2093
1500,3,1,0,105,2,4,14.2857
1250,4,1,1,85,2,9,14.7059
990,3,0,1,85,2,3,11.6471
720,1,0,0,60,2,8,12.0
3250,3,1,0,200,2,1,16.25
800,0,0,0,75,2,8,10.6667
750,2,1,0,60,2,6,12.5
680,1,1,0,50,2,6,13.6
790,1,1,0,52,2,3,15.1923
785,2,1,0,50,2,7,15.7
700,0,0,0,38,0,0,18.4211
875,2,1,0,65,2,9,13.4615
750,2,1,0,58,2,5,12.931
997,4,1,0,64,2,1,15.5781
1350,3,1,1,85,2,7,15.8824
1380,4,1,1,100,2,1,13.8
875,1,0,0,80,2,2,10.9375
2000,4,1,0,181,2,9,11.0497
750,1,1,0,65,3,0,11.5385
877,3,1,0,71,2,8,12.3521
700,1,0,0,38,2,1,18.4211
800,1,1,1,50,2,1,16.0
900,3,1,0,80,2,1,11.25
590,0,1,0,35,3,3,16.8571
2150,4,1,1,140,2,1,15.3571
790,2,1,0,41,2,4,19.2683
1230,2,1,0,79,2,1,15.5696
1450,4,1,0,125,2,1,11.6
1050,4,1,0,78,2,1,13.4615
1300,3,1,0,120,2,1,10.8333
1125,3,1,0,80,2,1,14.0625
1050,2,1,0,54,2,1,19.4444
775,1,1,0,45,2,1,17.2222
3500,6,1,0,230,2,4,15.2174
3000,2,1,1,91,2,1,32.967
2500,3,1,0,135,2,1,18.5185
825,2,1,0,52,2,3,15.8654
1400,1,1,0,60,2,4,23.3333
1400,1,1,0,60,2,4,23.3333
1400,2,1,0,71,3,1,19.7183
1650,2,1,1,62,1,1,26.6129
1500,3,1,1,91,2,7,16.4835
1900,3,1,1,120,2,4,15.8333
1850,2,1,1,80,3,1,23.125
1500,4,1,0,110,2,1,13.6364
1520,4,1,0,113,2,4,13.4513
1200,2,1,0,80,2,0,15.0
1500,4,1,1,120,2,1,12.5
1100,2,1,0,70,2,0,15.7143
899,2,1,0,50,2,1,17.98
1000,2,0,0,62,2,9,16.129
890,3,1,0,70,2,7,12.7143
700,3,0,0,70,2,5,10.0
850,3,1,0,70,2,1,12.1429
830,2,1,0,70,2,1,11.8571
1200,1,0,0,50,3,7,24.0
825,1,0,0,63,2,7,13.0952
832,1,1,1,52,2,1,16.0
2800,4,1,1,175,2,9,16.0
900,2,1,0,50,2,7,18.0
1100,3,1,0,70,2,4,15.7143
850,3,0,0,55,2,7,15.4545
900,3,1,0,70,2,6,12.8571
950,3,1,0,70,2,7,13.5714
763,2,0,1,60,2,8,12.7167
850,3,1,0,73,2,4,11.6438
850,3,1,0,73,2,4,11.6438
1400,1,1,0,131,2,1,10.687
650,1,0,0,38,3,7,17.1053
751,3,1,0,60,2,6,12.5167
821,3,1,0,60,2,6,13.6833
1275,3,1,1,93,2,9,13.7097
695,0,0,0,40,2,3,17.375
875,1,1,0,48,2,1,18.2292
950,3,1,0,90,2,4,10.5556
895,1,1,0,50,2,4,17.9
980,2,1,0,66,2,1,14.8485
1600,4,1,1,135,2,1,11.8519
750,1,1,0,47,2,4,15.9574
650,1,1,0,45,2,2,14.4444
790,2,1,1,69,2,6,11.4493
750,0,1,0,53,1,8,14.1509
800,2,0,0,65,2,0,12.3077
1050,4,1,0,72,2,1,14.5833
1300,2,1,0,85,2,1,15.2941
890,2,0,1,50,1,3,17.8
2500,4,1,0,145,2,9,17.2414
5000,5,1,0,327,2,9,15.2905
930,3,1,0,62,2,2,15.0
1150,2,1,0,94,2,1,12.234
1980,2,1,1,98,2,7,20.2041
2800,3,1,0,106,2,7,26.4151
1270,1,1,0,60,2,3,21.1667
1300,4,1,0,100,2,4,13.0
1500,2,1,0,100,2,0,15.0
1200,3,1,1,85,2,1,14.1176
1800,3,1,0,85,2,0,21.1765
1950,4,1,0,130,2,0,15.0
950,1,0,0,68,2,0,13.9706
1000,1,1,1,51,2,0,19.6078
3600,3,1,1,211,2,1,17.0616
1550,2,1,0,89,2,0,17.4157
1161,4,1,0,80,2,1,14.5125
1600,3,1,0,82,2,9,19.5122
1080,1,1,0,86,2,0,12.5581
2300,3,1,1,100,2,1,23.0
1300,2,0,0,80,2,7,16.25
1290,3,1,0,94,2,0,13.7234
2500,3,1,1,120,2,7,20.8333
1429,4,1,0,131,2,0,10.9084
850,3,1,0,64,2,8,13.2812
800,1,0,1,43,2,8,18.6047
1800,2,1,0,111,2,1,16.2162
750,2,1,0,48,2,2,15.625
1000,2,1,0,55,2,9,18.1818
7500,5,1,1,225,1,9,33.3333
1200,4,1,0,104,2,1,11.5385
2100,5,1,1,240,2,9,8.75
1390,4,1,0,105,2,1,13.2381
3300,2,1,1,182,2,1,18.1319
2000,2,1,0,102,2,0,19.6078
2700,3,1,1,157,2,9,17.1975
2750,4,1,1,159,2,4,17.2956
